web-scraper-order,web-scraper-start-url,categorie 1,categorie 2,categorie 2-href,categorie 3,categorie 3-href
1612633682-1318,https://web.archive.org/web/20201001051928/http://servicepublic.gouv.sn/index.php/demarche_administrative/theme/2/13,Vie de l'entreprise,Transports et logistique,https://web.archive.org/web/20201001051928/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/2/172/13,Comment obtenir l’agrément de consignataire,https://web.archive.org/web/20200714204324/http://servicepublic.gouv.sn/index.php/demarche_administrative/demarche/2/860/13/172
1612633682-1317,https://web.archive.org/web/20201001051928/http://servicepublic.gouv.sn/index.php/demarche_administrative/theme/2/13,Vie de l'entreprise,Transports et logistique,https://web.archive.org/web/20201001051928/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/2/172/13,Comment devenir transitaire,https://web.archive.org/web/20200714204324/http://servicepublic.gouv.sn/index.php/demarche_administrative/demarche/2/854/13/172
1612633682-1316,https://web.archive.org/web/20201001051928/http://servicepublic.gouv.sn/index.php/demarche_administrative/theme/2/13,Vie de l'entreprise,Transports et logistique,https://web.archive.org/web/20201001051928/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/2/172/13,Demander à obtenir un document d'identification de marin,https://web.archive.org/web/20200714204324/http://servicepublic.gouv.sn/index.php/demarche_administrative/demarche/2/652/13/172
1612633682-1315,https://web.archive.org/web/20201001051928/http://servicepublic.gouv.sn/index.php/demarche_administrative/theme/2/13,Vie de l'entreprise,Transports et logistique,https://web.archive.org/web/20201001051928/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/2/172/13,Demander l'instauration d'une zone d'interdiction de stationnement,https://web.archive.org/web/20200714204324/http://servicepublic.gouv.sn/index.php/demarche_administrative/demarche/2/567/13/172
1612633682-1314,https://web.archive.org/web/20201001051928/http://servicepublic.gouv.sn/index.php/demarche_administrative/theme/2/13,Vie de l'entreprise,Transports et logistique,https://web.archive.org/web/20201001051928/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/2/172/13,Demander l'instauration d'une zone de stationnement réservée,https://web.archive.org/web/20200714204324/http://servicepublic.gouv.sn/index.php/demarche_administrative/demarche/2/566/13/172
1612633682-1313,https://web.archive.org/web/20201001051928/http://servicepublic.gouv.sn/index.php/demarche_administrative/theme/2/13,Vie de l'entreprise,Transports et logistique,https://web.archive.org/web/20201001051928/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/2/172/13,Demander une mutation d’une autorisation de transport routier,https://web.archive.org/web/20200714204324/http://servicepublic.gouv.sn/index.php/demarche_administrative/demarche/2/491/13/172
1612633682-1312,https://web.archive.org/web/20201001051928/http://servicepublic.gouv.sn/index.php/demarche_administrative/theme/2/13,Vie de l'entreprise,Transports et logistique,https://web.archive.org/web/20201001051928/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/2/172/13,Demander un agrément pour l’exercice du transport routier,https://web.archive.org/web/20200714204324/http://servicepublic.gouv.sn/index.php/demarche_administrative/demarche/2/490/13/172
1612633682-1311,https://web.archive.org/web/20201001051928/http://servicepublic.gouv.sn/index.php/demarche_administrative/theme/2/13,Vie de l'entreprise,Transports et logistique,https://web.archive.org/web/20201001051928/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/2/172/13,Passer le permis de conduire pour véhicules lourds (type C),https://web.archive.org/web/20200714204324/http://servicepublic.gouv.sn/index.php/demarche_administrative/demarche/2/489/13/172
1612633682-1310,https://web.archive.org/web/20201001051928/http://servicepublic.gouv.sn/index.php/demarche_administrative/theme/2/13,Vie de l'entreprise,Transports et logistique,https://web.archive.org/web/20201001051928/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/2/172/13,Demander la réception par type d’un nouveau modèle de véhicule automobile et motocycliste importé,https://web.archive.org/web/20200714204324/http://servicepublic.gouv.sn/index.php/demarche_administrative/demarche/2/487/13/172
1612633660-1309,https://web.archive.org/web/20201001051928/http://servicepublic.gouv.sn/index.php/demarche_administrative/theme/2/13,Vie de l'entreprise,Immobilier,https://web.archive.org/web/20201001051928/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/2/173/13,Demander à bénéficier de services ou conseils d’un notaire pour la cession d’un bail à usage d’habitation,https://web.archive.org/web/20200615203214/http://servicepublic.gouv.sn/index.php/demarche_administrative/demarche/2/1095/13/173
1612633660-1308,https://web.archive.org/web/20201001051928/http://servicepublic.gouv.sn/index.php/demarche_administrative/theme/2/13,Vie de l'entreprise,Immobilier,https://web.archive.org/web/20201001051928/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/2/173/13,Demander à bénéficier de services ou conseils d’un notaire pour baux commerciaux,https://web.archive.org/web/20200615203214/http://servicepublic.gouv.sn/index.php/demarche_administrative/demarche/2/1091/13/173
1612633660-1307,https://web.archive.org/web/20201001051928/http://servicepublic.gouv.sn/index.php/demarche_administrative/theme/2/13,Vie de l'entreprise,Immobilier,https://web.archive.org/web/20201001051928/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/2/173/13,Demander à bénéficier de services ou conseils d’un notaire pour une rédaction de règlement de copropriété et gestion d’immeuble,https://web.archive.org/web/20200615203214/http://servicepublic.gouv.sn/index.php/demarche_administrative/demarche/2/1087/13/173
1612633660-1306,https://web.archive.org/web/20201001051928/http://servicepublic.gouv.sn/index.php/demarche_administrative/theme/2/13,Vie de l'entreprise,Immobilier,https://web.archive.org/web/20201001051928/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/2/173/13,Demander à bénéficier de services ou conseils d’un notaire pour une négociation immobilière,https://web.archive.org/web/20200615203214/http://servicepublic.gouv.sn/index.php/demarche_administrative/demarche/2/1086/13/173
1612633660-1305,https://web.archive.org/web/20201001051928/http://servicepublic.gouv.sn/index.php/demarche_administrative/theme/2/13,Vie de l'entreprise,Immobilier,https://web.archive.org/web/20201001051928/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/2/173/13,Demander à bénéficier de services ou conseils d’un notaire pour la rédaction d’une promesse de vente d’un immeuble bâti ou non,https://web.archive.org/web/20200615203214/http://servicepublic.gouv.sn/index.php/demarche_administrative/demarche/2/1085/13/173
1612633660-1304,https://web.archive.org/web/20201001051928/http://servicepublic.gouv.sn/index.php/demarche_administrative/theme/2/13,Vie de l'entreprise,Immobilier,https://web.archive.org/web/20201001051928/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/2/173/13,Demander à bénéficier de services ou conseils d’un notaire pour un acte de vente d’un bien immobilier,https://web.archive.org/web/20200615203214/http://servicepublic.gouv.sn/index.php/demarche_administrative/demarche/2/1081/13/173
1612633660-1303,https://web.archive.org/web/20201001051928/http://servicepublic.gouv.sn/index.php/demarche_administrative/theme/2/13,Vie de l'entreprise,Immobilier,https://web.archive.org/web/20201001051928/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/2/173/13,S'acquitter de  la taxe de plus-value immobilière,https://web.archive.org/web/20200615203214/http://servicepublic.gouv.sn/index.php/demarche_administrative/demarche/2/751/13/173
1612633660-1302,https://web.archive.org/web/20201001051928/http://servicepublic.gouv.sn/index.php/demarche_administrative/theme/2/13,Vie de l'entreprise,Immobilier,https://web.archive.org/web/20201001051928/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/2/173/13,Demander une inscription en hypothèque ou autre cause d’indisponibilité,https://web.archive.org/web/20200615203214/http://servicepublic.gouv.sn/index.php/demarche_administrative/demarche/2/744/13/173
1612633660-1301,https://web.archive.org/web/20201001051928/http://servicepublic.gouv.sn/index.php/demarche_administrative/theme/2/13,Vie de l'entreprise,Immobilier,https://web.archive.org/web/20201001051928/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/2/173/13,Comment obtenir un procès-verbal d’adjudication,https://web.archive.org/web/20200615203214/http://servicepublic.gouv.sn/index.php/demarche_administrative/demarche/2/692/13/173
1612633660-1300,https://web.archive.org/web/20201001051928/http://servicepublic.gouv.sn/index.php/demarche_administrative/theme/2/13,Vie de l'entreprise,Immobilier,https://web.archive.org/web/20201001051928/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/2/173/13,Demander une dénonciation de la surenchère,https://web.archive.org/web/20200615203214/http://servicepublic.gouv.sn/index.php/demarche_administrative/demarche/2/689/13/173
1612633660-1299,https://web.archive.org/web/20201001051928/http://servicepublic.gouv.sn/index.php/demarche_administrative/theme/2/13,Vie de l'entreprise,Immobilier,https://web.archive.org/web/20201001051928/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/2/173/13,Comment procéder à l'expulsion d'un locataire,https://web.archive.org/web/20200615203214/http://servicepublic.gouv.sn/index.php/demarche_administrative/demarche/2/577/13/173
1612633660-1298,https://web.archive.org/web/20201001051928/http://servicepublic.gouv.sn/index.php/demarche_administrative/theme/2/13,Vie de l'entreprise,Immobilier,https://web.archive.org/web/20201001051928/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/2/173/13,Demander un extrait de plan cadastral certifié,https://web.archive.org/web/20200615203214/http://servicepublic.gouv.sn/index.php/demarche_administrative/demarche/2/531/13/173
1612633660-1297,https://web.archive.org/web/20201001051928/http://servicepublic.gouv.sn/index.php/demarche_administrative/theme/2/13,Vie de l'entreprise,Immobilier,https://web.archive.org/web/20201001051928/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/2/173/13,Demander l'établissement d'un titre foncier (mutation ou morcellement),https://web.archive.org/web/20200615203214/http://servicepublic.gouv.sn/index.php/demarche_administrative/demarche/2/525/13/173
1612633660-1296,https://web.archive.org/web/20201001051928/http://servicepublic.gouv.sn/index.php/demarche_administrative/theme/2/13,Vie de l'entreprise,Immobilier,https://web.archive.org/web/20201001051928/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/2/173/13,"Demander la transformation d’un bail (droit de superficie, autorisation) en titre foncier",https://web.archive.org/web/20200615203214/http://servicepublic.gouv.sn/index.php/demarche_administrative/demarche/2/519/13/173
1612633660-1295,https://web.archive.org/web/20201001051928/http://servicepublic.gouv.sn/index.php/demarche_administrative/theme/2/13,Vie de l'entreprise,Immobilier,https://web.archive.org/web/20201001051928/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/2/173/13,Demander une attestation d'imposition à la contribution foncière des propriétés bâties (CFBT) et à la taxe d'enlèvement des ordures ménagères (TEOM).,https://web.archive.org/web/20200615203214/http://servicepublic.gouv.sn/index.php/demarche_administrative/demarche/2/403/13/173
1612633660-1294,https://web.archive.org/web/20201001051928/http://servicepublic.gouv.sn/index.php/demarche_administrative/theme/2/13,Vie de l'entreprise,Immobilier,https://web.archive.org/web/20201001051928/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/2/173/13,Demander un état de droits réels (ou une attestation du conservateur de la propriété et des droits fonciers),https://web.archive.org/web/20200615203214/http://servicepublic.gouv.sn/index.php/demarche_administrative/demarche/2/153/13/173
1612633660-1293,https://web.archive.org/web/20201001051928/http://servicepublic.gouv.sn/index.php/demarche_administrative/theme/2/13,Vie de l'entreprise,Immobilier,https://web.archive.org/web/20201001051928/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/2/173/13,Demander une autorisation de construire (permis de construire),https://web.archive.org/web/20200615203214/http://servicepublic.gouv.sn/index.php/demarche_administrative/demarche/2/98/13/173
